fp	LawNum	LawTitle	LawType	Era	Year	Num
平成15年/415M60000080059_20190524_501M60000080002.xml	平成十五年文部科学省令第五十九号	独立行政法人大学改革支援・学位授与機構に関する省令	MinisterialOrdinance	Heisei	15	059
平成23年/423M60000010043_20170401_999M60000010043.xml	平成二十三年法務省令第四十三号	出入国管理及び難民認定法及び日本国との平和条約に基づき日本の国籍を離脱した者等の出入国管理に関する特例法の一部を改正する等の法律の施行に伴う法務省関係省令の整備及び経過措置に関する省令　抄	MinisterialOrdinance	Heisei	23	43
昭和61年/361AC0000000084_20150801_000000000000000.xml	昭和六十一年法律第八十四号	扶養義務の準拠法に関する法律	Act	Showa	61	84
平成14年/414M60000200057_20161001_000000000000000.xml	平成十四年農林水産省令第五十七号	農業改良資金融通法施行規則	MinisterialOrdinance	Heisei	14	57
平成20年/420M60000740003_20161001_000000000000000.xml	平成二十年財務省・厚生労働省・農林水産省・経済産業省令第三号	株式会社日本政策金融公庫の会計に関する省令	MinisterialOrdinance	Heisei	20	003
昭和41年/341AC0000000045_20150801_000000000000000.xml	昭和四十一年法律第四十五号	交通安全施設等整備事業の推進に関する法律	Act	Showa	41	45
昭和24年/324M50004000014_20190507_501M60000800001.xml	昭和二十四年建設省令第十四号	建設業法施行規則	MinisterialOrdinance	Showa	24	14
明治19年/119IO0000000000_20150801_000000000000000.xml	明治十九年勅令第〇号	メートル条約	ImperialOrder	Meiji	19	0
昭和46年/346CO0000000111_20200401_430CO0000000183.xml	昭和四十六年政令第百十一号	預金保険法施行令	CabinetOrder	Showa	46	111
昭和45年/345AC0000000089_20170401_428AC0000000044.xml	昭和四十五年法律第八十九号	林業種苗法	Act	Showa	45	89
令和2年/502M60080000011_20200401_000000000000000.xml	令和二年原子力規制委員会規則第十一号	使用施設等の技術基準に関する規則	Rule	Reiwa	02	011
平成21年/421M60002000005_20190701_501M60002000004.xml	平成二十一年防衛省令第五号	若年定年退職者給付金に関する省令	MinisterialOrdinance	Heisei	21	5
昭和43年/343CO0000000073_20150801_000000000000000.xml	昭和四十三年政令第七十三号	南九州畑作営農改善資金融通臨時措置法施行令	CabinetOrder	Showa	43	73
昭和46年/346M50000040082_20161001_000000000000000.xml	昭和四十六年大蔵省令第八十二号	国の所有に属する自動車等の交換に関する法律施行規則	MinisterialOrdinance	Showa	46	082
昭和63年/363M50000008026_20161001_000000000000000.xml	昭和六十三年自治省令第二十六号	農村地域工業等導入促進法第十条の地区等を定める省令	MinisterialOrdinance	Showa	63	026
昭和47年/347M50002000037_20190507_501M60000100001.xml	昭和四十七年労働省令第三十七号	鉛中毒予防規則	MinisterialOrdinance	Showa	47	37
昭和22年/322M40000008029_20200401_431M60000008037.xml	昭和二十二年内務省令第二十九号	地方自治法施行規則	MinisterialOrdinance	Showa	22	29
平成11年/411CO0000000156_20150801_000000000000000.xml	平成十一年政令第百五十六号	金融業者の貸付業務のための社債の発行等に関する法律施行令	CabinetOrder	Heisei	11	156
昭和41年/341AC0000000101_20170615_429AC0000000026.xml	昭和四十一年法律第百一号	首都圏近郊緑地保全法	Act	Showa	41	101
明治40年/140AC0000000045_20200401_430AC0000000072.xml	明治四十年法律第四十五号	刑法	Act	Meiji	40	45
平成15年/415M60001200005_20181201_430M60001200003.xml	平成十五年農林水産省・環境省令第五号	農薬を使用する者が遵守すべき基準を定める省令	MinisterialOrdinance	Heisei	15	5
平成9年/409M50000100078_20190701_501M60000100020.xml	平成九年厚生省令第七十八号	臓器の移植に関する法律施行規則	MinisterialOrdinance	Heisei	9	78
昭和38年/338AC1000000168_20200401_429AC0000000045.xml	昭和三十八年法律第百六十八号	戦傷病者特別援護法	Act	Showa	38	168
平成21年/421CO0000000219_20150801_000000000000000.xml	平成二十一年政令第二百十九号	特定電子メールの送信の適正化等に関する法律第三十一条第一項の規定により消費者庁長官に委任されない権限を定める政令	CabinetOrder	Heisei	21	219
平成25年/425AC0000000048_20200516_501AC0000000002.xml	平成二十五年法律第四十八号	国際的な子の奪取の民事上の側面に関する条約の実施に関する法律	Act	Heisei	25	48
昭和28年/328AC1000000238_20200401_429AC0000000029.xml	昭和二十八年法律第二百三十八号	高等学校の定時制教育及び通信教育振興法	Act	Showa	28	238
昭和32年/332CO0000000049_20150801_000000000000000.xml	昭和三十二年政令第四十九号	特別とん税法施行令	CabinetOrder	Showa	32	49
平成20年/420CO0000000164_20150801_000000000000000.xml	平成二十年政令第百六十四号	所得税法等の一部を改正する法律附則第百十九条の二の規定による経過措置を定める政令	CabinetOrder	Heisei	20	164
昭和34年/334M50000800035_20161001_000000000000000.xml	昭和三十四年運輸省令第三十五号	船員の最低賃金に関する省令	MinisterialOrdinance	Showa	34	35
平成14年/414M60000800025_20191216_501M60000800047.xml	平成十四年国土交通省令第二十五号	気象測器検定規則	MinisterialOrdinance	Heisei	14	025
平成13年/413CO0000000355_20191216_501CO0000000183.xml	平成十三年政令第三百五十五号	特定機器に係る適合性評価手続の結果の外国との相互承認の実施に関する法律施行令	CabinetOrder	Heisei	13	355
平成12年/412CO0000000245_20191024_501CO0000000132.xml	平成十二年政令第二百四十五号	内閣府本府組織令	CabinetOrder	Heisei	12	245
昭和28年/328CO0000000264_20150801_000000000000000.xml	昭和二十八年政令第二百六十四号	私的独占の禁止及び公正取引の確保に関する法律第四十七条第二項の審査官の指定に関する政令	CabinetOrder	Showa	28	264
昭和32年/332CO0000000336_20191216_501CO0000000183.xml	昭和三十二年政令第三百三十六号	水道法施行令	CabinetOrder	Showa	32	336
平成12年/412AC0000000051_20150801_000000000000000.xml	平成十二年法律第五十一号	地方公共団体の一般職の任期付研究員の採用等に関する法律	Act	Heisei	12	51
昭和8年/308M10001000051_20161001_000000000000000.xml	昭和八年逓信省令第五十一号	国際信号旗ノ寸法ニ関スル件	MinisterialOrdinance	Showa	08	051
昭和60年/360M50400000004_20191214_501M60400000008.xml	昭和六十年国家公安委員会規則第四号	遊技機の認定及び型式の検定等に関する規則	Rule	Showa	60	004
平成26年/426M60000100093_20161001_000000000000000.xml	平成二十六年厚生労働省令第九十三号	再生医療等製品の製造管理及び品質管理の基準に関する省令	MinisterialOrdinance	Heisei	26	093
平成17年/417M60000302001_20161001_000000000000000.xml	平成十七年内閣府・厚生労働省・農林水産省令第一号	協同組織金融機関の優先出資に関する法律に係る民間事業者等が行う書面の保存等における情報通信の技術の利用に関する命令	MinisterialOrdinance	Heisei	17	1
平成24年/424M60001000028_20190401_431M60001000009.xml	平成二十四年環境省令第二十八号	環境省定員規則	MinisterialOrdinance	Heisei	24	28
昭和41年/341AC1000000115_20150801_000000000000000.xml	昭和四十一年法律第百十五号	製菓衛生師法	Act	Showa	41	115
昭和27年/327M50000020021_20161001_000000000000000.xml	昭和二十七年外務省令第二十一号	査察使に関する省令	MinisterialOrdinance	Showa	27	21
平成11年/411CO0000000363_20150801_000000000000000.xml	平成十一年政令第三百六十三号	平成十一年九月十三日から同月二十五日までの間の豪雨及び暴風雨についての天災による被害農林漁業者等に対する資金の融通に関する暫定措置法の適用に関する政令	CabinetOrder	Heisei	11	363
平成27年/427CO0000000079_20150801_000000000000000.xml	平成二十七年政令第七十九号	平成二十六年等における特定地域に係る激甚災害及びこれに対し適用すべき措置の指定に関する政令	CabinetOrder	Heisei	27	79
平成19年/419M60000002014_20161001_000000000000000.xml	平成十九年内閣府令第十四号	道州制特別区域における広域行政の推進に関する法律施行規則	MinisterialOrdinance	Heisei	19	14
昭和47年/347M50800000003_20161001_000000000000000.xml	昭和四十七年公害等調整委員会規則第三号	公害紛争の処理手続等に関する規則	Rule	Showa	47	003
昭和22年/322M40001000024_20161001_000000000000000.xml	昭和二十二年逓信省令第二十四号	昭和二十二年逓信省令第二十四号（意匠が軍国主義、神道等の象徴に関係ある郵便切手及び郵便葉書使用禁止に関する省令）	MinisterialOrdinance	Showa	22	024
昭和24年/324AC1000000271_20150801_000000000000000.xml	昭和二十四年法律第二百七十一号	人事官弾劾の訴追に関する法律	Act	Showa	24	271
平成7年/407CO0000000209_20150801_000000000000000.xml	平成七年政令第二百九号	平成七年度における旧令による共済組合等からの年金受給者のための特別措置法等の規定による年金の額の改定に関する政令	CabinetOrder	Heisei	07	209
昭和45年/345CO0000000028_20150801_000000000000000.xml	昭和四十五年政令第二十八号	成田国際空港周辺整備のための国の財政上の特別措置に関する法律施行令	CabinetOrder	Showa	45	28
昭和53年/353AC0000000078_20150801_000000000000000.xml	昭和五十三年法律第七十八号	仮登記担保契約に関する法律	Act	Showa	53	78
平成18年/418AC1000000097_20150801_000000000000000.xml	平成十八年法律第九十七号	海外の文化遺産の保護に係る国際的な協力の推進に関する法律	Act	Heisei	18	97
平成12年/412M50004002007_20161001_000000000000000.xml	平成十二年総理府・建設省令第七号	首都圏近郊緑地保全法施行規則	MinisterialOrdinance	Heisei	12	007
平成10年/410M50000008028_20161001_000000000000000.xml	平成十年自治省令第二十八号	地方財政法第三十三条の五第二項第一号イ及びロ並びに第二号の額の算定に関する省令	MinisterialOrdinance	Heisei	10	028
平成19年/419CO0000000325_20190401_431CO0000000138.xml	平成十九年政令第三百二十五号	前期高齢者交付金及び後期高齢者医療の国庫負担金の算定等に関する政令	CabinetOrder	Heisei	19	325
昭和24年/324AC0000000284_20150801_000000000000000.xml	昭和二十四年法律第二百八十四号	郵便物運送委託法	Act	Showa	24	284
昭和51年/351CO0000000289_20190401_429CO0000000232.xml	昭和五十一年政令第二百八十九号	私立学校振興助成法施行令	CabinetOrder	Showa	51	289
昭和29年/329M50000040051_20190507_501M60000040001.xml	昭和二十九年大蔵省令第五十一号	引揚者の携帯した旧日本銀行券の立証手続に関する省令	MinisterialOrdinance	Showa	29	051
平成12年/412M50000002059_20161001_000000000000000.xml	平成十二年総理府令第五十九号	原子力災害対策特別措置法及び原子力災害対策特別措置法施行令の施行に伴う災害対策基本法施行規則の規定の読替えに関する内閣府令	MinisterialOrdinance	Heisei	12	59
